Location,Season,Year,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price
Bengaluru Rural,Kharif,,,1335,23.43664152,Alluvial,,1277,68.11096681,Blackgram,10467
Bengaluru Rural,Kharif,,,1012,28.347064,Laterite,,3134,72.29826602,Arecanut,24161
Bengaluru Rural,Kharif,,,1523,25.24487136,Sandy,,1625,55.81239566,Ginger,14056
Bengaluru Rural,Kharif,,,531,34.10028381,Heavy cotton,,3314,72.94759996,Paddy,25500
Bengaluru Rural,Kharif,,,620,23.48249632,Loam,,1612,43.91031509,Groundnut,32979
Bengaluru Rural,Kharif,,,1281,30.86734316,Sandy loam,,4864,60.17713557,Coffee,12429
Bengaluru Rural,Kharif,,,535,28.82291114,Clay loam,,3872,42.91472576,Cashew,6501
Bengaluru Rural,Kharif,,,758,25.10888471,Black,,1309,72.8227807,Cocoa,23827
Bengaluru Rural,Kharif,,,1788,27.16371297,Drained loam,,3524,73.04624173,To be updated,29464
Bengaluru Rural,Kharif,,,1034,28.3466328,Clay,,1875,48.82429839,Paddy,47297
Bengaluru Rural,Kharif,,,1014,30.60850698,Sandy clay loam,,4226,79.17307258,Blackgram,20238
Bengaluru Rural,Kharif,,,1098,28.00502255,Red,,2124,74.77182396,Arecanut,11814
Bengaluru Rural,Kharif,,,1598,23.90706255,Arid and Desert,,2255,75.39844416,Cotton,34117
Bengaluru Rural,Kharif,,,1640,27.71476552,Well drained,,3026,56.08130102,Ginger,31218
Bengaluru Rural,Kharif,,,635,31.91474505,Light sandy,,4998,70.17839292,Paddy,20516
Bengaluru Rural,Kharif,,,780,30.62033294,Heavy clay,,4788,67.09154133,Pepper,49304
Bengaluru Rural,Kharif,,,1913,34.41811668,Dry sandy,,2608,66.76992728,Cardamum,20576
Bengaluru Rural,Kharif,,,1444,25.17849343,loamy sand,,4149,57.299581,Cocoa,41857
Bengaluru Rural,Kharif,,,1553,29.90108608,Red laterite,,3732,50.24086963,Pepper,6263
Bengaluru Rural,Kharif,,,1781,28.84958433,Black cotton,,1769,72.48486506,Cardamum,3668
Bengaluru Rural,Kharif,,,895,32.81108954,River basins,,2548,72.97189634,Cotton,32974
Bengaluru Rural,Kharif,,,1210,20.80833884,Gravelly sand,,4879,40.95954135,Coconut,35385
Bengaluru Rural,Kharif,,,623,33.78615037,Medium textured clay,,2499,60.04855386,Cotton,26029
Bengaluru Rural,Kharif,,,573,33.32402075,Teelah,,1889,40.40909253,Cardamum,12697
Bengaluru Rural,Kharif,,,1718,26.51616757,Medium textured,,3723,44.65805279,Cotton,9626
Bengaluru Rural,Kharif,,,917,29.73353195,To be updated,,3435,74.59566711,Pepper,11916
Bengaluru Rural,Rabi,,,538,27.15118301,Alluvial,,3007,59.58804101,Cashew,7705
Bengaluru Rural,Rabi,,,1266,23.1124943,Laterite,,3396,57.22624505,Ginger,23536
,,,,,,,,,,,
Bengaluru Rural,Rabi,,,1992,33.12266472,Heavy cotton,,4499,60.85595516,Tea,3653
Bengaluru Rural,Rabi,,,1186,25.38299242,Loam,,4740,46.18432976,Cotton,20344
Bengaluru Rural,Rabi,,,1043,26.05086895,Sandy loam,,3655,45.78364362,Cashew,24194
Bengaluru Rural,Rabi,,,1136,24.23470909,Clay loam,,2052,42.18861685,Paddy,30789
Bengaluru Rural,Rabi,,,1300,24.14043051,Black,,1264,48.15974589,Coffee,23969
Bengaluru Rural,Rabi,,,813,27.68889594,Drained loam,,1816,63.01435571,Pepper,11387
Bengaluru Rural,Rabi,,,1456,33.97722115,Clay,,2223,69.95532134,Arecanut,41788
Bengaluru Rural,Rabi,,,1033,26.67339388,Sandy clay loam,,4654,42.18146111,Blackgram,20599
Bengaluru Rural,Rabi,,,1219,20.55956932,Red,,2011,73.97668775,Ginger,30356
Bengaluru Rural,Rabi,,,848,31.53628033,Arid and Desert,,3031,47.1920053,Arecanut,11742
Bengaluru Rural,Rabi,,,773,27.85289385,Well drained,,1250,49.91818383,Groundnut,9402
Bengaluru Rural,Rabi,,,959,28.36414717,Light sandy,,4190,60.05278903,Cotton,43421
Bengaluru Rural,Rabi,,,989,20.48574493,Heavy clay,,4275,69.89434747,Cardamum,14507
Bengaluru Rural,Rabi,,,1181,24.31733556,Dry sandy,,2463,61.20126318,Pepper,22071
Bengaluru Rural,Rabi,,,1859,28.68319185,loamy sand,,4683,76.01992539,Cardamum,40797
Bengaluru Rural,Rabi,,,881,26.69596742,Red laterite,,2044,50.77809532,Coconut,33004
,,,,,,,,,,,
,,,,,,,,,,,
Bengaluru Rural,Rabi,,,1520,25.14023901,Gravelly sand,,2488,41.61204773,Cocoa,39468
Bengaluru Rural,Rabi,,,909,31.86232481,Medium textured clay,,1732,57.09711289,Cocoa,43055
Bengaluru Rural,Rabi,,,1714,29.21842679,Teelah,,3555,67.15444229,Tea,19553
Bengaluru Rural,Rabi,,,598,21.38103292,Medium textured,,2825,45.51879217,Groundnut,15015
,,,,,,,,,,,
Bengaluru Rural,Zaid,,,1628,24.7433342,Alluvial,,2619,52.82577708,Cashew,27649
Bengaluru Rural,Zaid,,,1565,31.09622623,Laterite,,1206,58.737765,Groundnut,18996
Bengaluru Rural,Zaid,,,1232,21.6657842,Sandy,,4305,46.27848083,Tea,20159
Bengaluru Rural,Zaid,,,733,31.51953205,Heavy cotton,,2770,74.48167544,Groundnut,18683
Bengaluru Rural,Zaid,,,1956,22.72126594,Loam,,2130,50.40141016,Cotton,12198
Bengaluru Rural,Zaid,,,650,24.33119401,Sandy loam,,2072,45.04860544,Cardamum,49391
Bengaluru Rural,Zaid,,,695,22.28765145,Clay loam,,3007,63.99214087,Ginger,27418
Bengaluru Rural,Zaid,,,924,33.54746396,Black,,3028,73.60438625,Groundnut,4463
Bengaluru Rural,Zaid,,,1486,22.72634118,Drained loam,,2845,74.36218545,Cotton,29483
Bengaluru Rural,Zaid,,,1021,27.15158867,Clay,,3419,73.82913064,To be updated,32511
Bengaluru Rural,Zaid,,,1331,29.53326965,Sandy clay loam,,1921,77.31525004,Cardamum,3832
Bengaluru Rural,Zaid,,,558,23.19516908,Red,,4099,71.38569896,Cardamum,35814
Bengaluru Rural,Zaid,,,1118,27.29355179,Arid and Desert,,2121,68.0827436,Coconut,28686
Bengaluru Rural,Zaid,,,1646,31.08591342,Well drained,,2637,76.64146724,Coconut,13054
Bengaluru Rural,Zaid,,,1873,22.89073352,Light sandy,,3577,50.32446152,Tea,17851
Bengaluru Rural,Zaid,,,905,29.17595683,Heavy clay,,4005,50.93513595,Paddy,3272
Bengaluru Rural,Zaid,,,982,29.38897054,Dry sandy,,1869,72.79590327,Coconut,36274
Bengaluru Rural,Zaid,,,1401,20.16549225,loamy sand,,3412,63.74138589,To be updated,33295
Bengaluru Rural,Zaid,,,1549,26.64053775,Red laterite,,2917,60.46913169,Cardamum,21977
Bengaluru Rural,Zaid,,,1077,32.86984459,Black cotton,,3448,65.91319982,Coconut,15688
Bengaluru Rural,Zaid,,,1181,23.57583358,River basins,,4653,77.269514,Tea,27492
Bengaluru Rural,Zaid,,,1628,34.31326788,Gravelly sand,,2472,71.72423066,Cotton,8532
Bengaluru Rural,Zaid,,,1738,34.59508543,Medium textured clay,,4037,64.77734055,Groundnut,11860
Bengaluru Rural,Zaid,,,1165,22.56846376,Teelah,,4845,77.2534318,Cardamum,18668
Bengaluru Rural,Zaid,,,923,31.09740657,Medium textured,,1765,56.59266369,Cotton,8175
,,,,,,,,,,,
Vijayapura,Kharif,,,696,30.64287989,Alluvial,,3696,62.46623836,Groundnut,47617
Vijayapura,Kharif,,,712,26.67136404,Laterite,,2109,79.90577696,Tea,26632
Vijayapura,Kharif,,,1029,34.60161274,Sandy,,2778,59.87653384,Cocoa,24090
Vijayapura,Kharif,,,1664,26.0845807,Heavy cotton,,4343,58.66563457,Tea,4983
Vijayapura,Kharif,,,1209,22.21785892,Loam,,4422,52.62289599,Cocoa,31733
Vijayapura,Kharif,,,1289,20.60885345,Sandy loam,,2425,72.16161851,Paddy,13526
Vijayapura,Kharif,,,519,20.74634423,Clay loam,,1030,63.6999648,Pepper,8058
Vijayapura,Kharif,,,1258,23.3813356,Black,,1932,63.53925579,Ginger,4124
Vijayapura,Kharif,,,1548,33.95791781,Drained loam,,3882,76.19707826,Arecanut,16946
Vijayapura,Kharif,,,928,20.75621844,Clay,,4214,64.34718149,Cashew,35609
Vijayapura,Kharif,,,1434,24.01489361,Sandy clay loam,,4764,72.97882226,Tea,18090
,,,,,,,,,,,
Vijayapura,Kharif,,,1764,29.19600094,Arid and Desert,,2391,57.82937647,Pepper,27645
Vijayapura,Kharif,,,1578,31.52317087,Well drained,,2864,42.68928891,Arecanut,6309
Vijayapura,Kharif,,,1887,31.51204729,Light sandy,,3169,74.08520308,Paddy,35405
Vijayapura,Kharif,,,1771,28.0476775,Heavy clay,,4027,67.83894966,Cashew,15250
Vijayapura,Kharif,,,558,28.73830285,Dry sandy,,4683,44.1234933,Cocoa,17887
Vijayapura,Kharif,,,1092,30.43607581,loamy sand,,2190,41.08607977,Cardamum,2776
Vijayapura,Kharif,,,907,23.43818305,Red laterite,,4332,40.90501204,Cashew,40405
Vijayapura,Kharif,,,631,31.19146031,Black cotton,,1430,41.99999373,Cashew,31629
Vijayapura,Kharif,,,1271,27.22399313,River basins,,4032,53.09329239,Pepper,47832
Vijayapura,Kharif,,,1898,31.295751,Gravelly sand,,1359,62.93477945,Arecanut,19729
Vijayapura,Kharif,,,1806,27.95086537,Medium textured clay,,1010,71.82082424,Paddy,17081
Vijayapura,Kharif,,,881,25.02307394,Teelah,,2737,50.91460709,Arecanut,30342
Vijayapura,Kharif,,,1200,27.99318435,Medium textured,,4679,50.61547932,Tea,46018
,,,,,,,,,,,
Vijayapura,Rabi,,,1977,27.25613459,Alluvial,,1653,73.37517702,Coffee,23627
Vijayapura,Rabi,,,644,34.5877415,Laterite,,3594,41.54570703,Blackgram,33152
Vijayapura,Rabi,,,1762,25.99319796,Sandy,,4460,50.12836614,Cocoa,18657
Vijayapura,Rabi,,,1593,29.48883973,Heavy cotton,,4990,72.69057658,Cocoa,42719
Vijayapura,Rabi,,,785,29.69559933,Loam,,2042,65.13017779,Cocoa,19221
Vijayapura,Rabi,,,699,20.99591395,Sandy loam,,1863,52.97689608,Blackgram,15503
Vijayapura,Rabi,,,714,31.06050195,Clay loam,,2197,78.22795683,Coconut,35403
Vijayapura,Rabi,,,661,29.36289942,Black,,4939,48.08552237,Ginger,1747
Vijayapura,Rabi,,,1339,34.55232973,Drained loam,,2368,61.42498041,Cotton,27445
Vijayapura,Rabi,,,624,31.08350272,Clay,,2142,73.19862048,Tea,45606
Vijayapura,Rabi,,,1039,33.47707258,Sandy clay loam,,4187,75.70352426,Coconut,31103
Vijayapura,Rabi,,,1703,32.67120304,Red,,3672,65.35991982,Cashew,35076
Vijayapura,Rabi,,,655,24.85425766,Arid and Desert,,4596,46.12541584,Cocoa,9114
Vijayapura,Rabi,,,1367,27.53286439,Well drained,,4511,73.15145571,Ginger,38619
Vijayapura,Rabi,,,1355,31.19704862,Light sandy,,3337,61.10918086,Paddy,28833
,,,,,,,,,,,
Vijayapura,Rabi,,,695,29.46471784,Dry sandy,,2194,50.46485923,Groundnut,10843
Vijayapura,Rabi,,,1928,30.54290182,loamy sand,,2085,43.5222468,Tea,3122
Vijayapura,Rabi,,,1430,27.07625466,Red laterite,,4859,78.31140812,Cashew,21353
Vijayapura,Rabi,,,1695,24.94501781,Black cotton,,2819,54.0914991,Coffee,15040
Vijayapura,Rabi,,,1173,21.86772279,River basins,,1640,68.05475934,Arecanut,8546
Vijayapura,Rabi,,,1164,23.79480859,Gravelly sand,,2840,78.93217366,Blackgram,35475
Vijayapura,Rabi,,,526,28.01380232,Medium textured clay,,3527,73.78298907,Coffee,14399
Vijayapura,Rabi,,,1834,23.55051972,Teelah,,4198,40.7883271,Groundnut,15517
Vijayapura,Rabi,,,1057,26.53537939,Medium textured,,2089,67.11210184,Tea,48587
,,,,,,,,,,,
Vijayapura,Zaid,,,1450,26.86835012,Alluvial,,3225,71.59691624,Cardamum,30716
Vijayapura,Zaid,,,1196,33.75997704,Laterite,,3070,42.59845585,Cashew,43224
Vijayapura,Zaid,,,1284,24.74424026,Sandy,,1185,44.19711444,Paddy,1801
Vijayapura,Zaid,,,1272,31.51981667,Heavy cotton,,4495,47.61064305,Cashew,34023
,,,,,,,,,,,
Vijayapura,Zaid,,,1596,27.6799065,Sandy loam,,3448,57.26394646,Cashew,39864
Vijayapura,Zaid,,,779,20.20087701,Clay loam,,4618,42.18495328,Blackgram,39486
Vijayapura,Zaid,,,1114,22.41094053,Black,,4296,54.60436703,Tea,38091
Vijayapura,Zaid,,,596,34.08340062,Drained loam,,3957,65.14713825,Blackgram,12376
,,,,,,,,,,,
Vijayapura,Zaid,,,1732,20.48964888,Sandy clay loam,,4671,73.2794719,Tea,35291
Vijayapura,Zaid,,,1125,21.01267867,Red,,4542,67.56879156,Cardamum,49072
Vijayapura,Zaid,,,1618,21.12288918,Arid and Desert,,3895,64.66966201,Cotton,20219
Vijayapura,Zaid,,,554,23.53354367,Well drained,,2225,79.79475669,Arecanut,22507
Vijayapura,Zaid,,,592,27.37205996,Light sandy,,2412,52.37282731,Coconut,26701
Vijayapura,Zaid,,,933,20.3833571,Heavy clay,,4675,45.47906326,Ginger,30545
,,,,,,,,,,,
Vijayapura,Zaid,,,1237,34.99469622,loamy sand,,2487,49.05114119,Paddy,1397
Vijayapura,Zaid,,,1739,20.26643701,Red laterite,,3088,59.8246306,Arecanut,21189
Vijayapura,Zaid,,,1697,33.85016953,Black cotton,,2725,53.8477938,Paddy,6147
Vijayapura,Zaid,,,1526,23.45557072,River basins,,1070,65.67198743,Tea,37428
Vijayapura,Zaid,,,1539,23.21193844,Gravelly sand,,1352,74.36259251,Cocoa,18897
Vijayapura,Zaid,,,1127,29.43821324,Medium textured clay,,1223,77.02415009,Cotton,49051
Vijayapura,Zaid,,,1704,26.33300376,Teelah,,3925,62.64314234,Blackgram,24183
Vijayapura,Zaid,,,1305,29.90205716,Medium textured,,1539,55.63647701,Tea,24976
,,,,,,,,,,,
Chikballapur,Kharif,,,1791,34.02130268,Alluvial,,3885,79.9797035,Groundnut,29402
Chikballapur,Kharif,,,1329,20.2814367,Laterite,,4563,73.806175,Cashew,31718
Chikballapur,Kharif,,,635,21.08865271,Sandy,,4922,74.76335331,Coconut,36607
Chikballapur,Kharif,,,945,34.14016899,Heavy cotton,,2828,43.42614961,Tea,23597
,,,,,,,,,,,
Chikballapur,Kharif,,,1272,31.11575709,Sandy loam,,2011,49.30985977,Pepper,46050
Chikballapur,Kharif,,,949,23.82127292,Clay loam,,2818,74.3957644,Pepper,31304
Chikballapur,Kharif,,,647,26.04205026,Black,,1244,40.73381431,Blackgram,12897
Chikballapur,Kharif,,,1160,32.4781018,Drained loam,,2950,77.33603023,Cocoa,40501
Chikballapur,Kharif,,,538,24.40973283,Clay,,3100,54.76783524,Arecanut,13804
Chikballapur,Kharif,,,645,34.38491802,Sandy clay loam,,1271,64.30028458,Ginger,42206
Chikballapur,Kharif,,,1994,25.78645167,Red,,3976,53.47459919,Cotton,42309
Chikballapur,Kharif,,,1876,29.11796696,Arid and Desert,,2830,53.61920519,Pepper,8039
Chikballapur,Kharif,,,1379,34.03413196,Well drained,,3967,58.85988175,Paddy,12378
Chikballapur,Kharif,,,1591,25.46083083,Light sandy,,4429,56.36202759,Coconut,44442
Chikballapur,Kharif,,,1405,30.19893802,Heavy clay,,4926,65.52526407,Cocoa,41133
Chikballapur,Kharif,,,1884,27.59276628,Dry sandy,,3740,62.82914027,Tea,21015
Chikballapur,Kharif,,,1218,20.86159462,loamy sand,,1419,60.49815082,Tea,49363
Chikballapur,Kharif,,,695,23.82809554,Red laterite,,3174,57.8607095,Cocoa,27729
Chikballapur,Kharif,,,1759,20.46486584,Black cotton,,1406,47.25200382,Arecanut,49528
Chikballapur,Kharif,,,695,32.41474999,River basins,,1204,59.91646597,Blackgram,43637
Chikballapur,Kharif,,,1584,20.97737099,Gravelly sand,,2746,47.46875871,Pepper,31480
Chikballapur,Kharif,,,1339,20.06410746,Medium textured clay,,2846,68.04729611,Pepper,16378
Chikballapur,Kharif,,,696,24.6927347,Teelah,,3524,62.41654374,Paddy,47781
Chikballapur,Kharif,,,649,32.89126323,Medium textured,,4536,58.67210494,Tea,35022
Chikballapur,Kharif,,,786,23.35204154,To be updated,,4661,69.28968214,Blackgram,8089
Chikballapur,Rabi,,,1226,26.6383596,Alluvial,,4951,72.3379286,Cocoa,22142
Chikballapur,Rabi,,,1088,26.60815435,Laterite,,4200,44.3252261,Arecanut,2091
Chikballapur,Rabi,,,803,26.56008541,Sandy,,1504,44.67385001,Coffee,23392
Chikballapur,Rabi,,,510,22.99485599,Heavy cotton,,2767,60.40666987,Cocoa,31517
Chikballapur,Rabi,,,1500,31.15917667,Loam,,4344,60.17010509,Cardamum,6485
Chikballapur,Rabi,,,1302,28.53033652,Sandy loam,,3209,54.81725884,Blackgram,20271
Chikballapur,Rabi,,,1898,34.28355489,Clay loam,,1993,54.87805336,Cocoa,1593
Chikballapur,Rabi,,,1408,22.63886051,Black,,2606,50.40513435,Cashew,4029
Chikballapur,Rabi,,,1666,27.50931894,Drained loam,,1571,69.64556226,Cocoa,37385
Chikballapur,Rabi,,,1585,30.08882406,Clay,,1205,65.65808449,Ginger,22177
Chikballapur,Rabi,,,1926,29.26499513,Sandy clay loam,,4106,67.3537596,Coconut,26909
Chikballapur,Rabi,,,762,34.2209554,Red,,3139,70.88983906,Cardamum,15031
Chikballapur,Rabi,,,1329,27.10501578,Arid and Desert,,4589,42.07611953,Paddy,32102
Chikballapur,Rabi,,,797,26.66280422,Well drained,,1391,63.95493641,Coconut,8178
Chikballapur,Rabi,,,1428,24.66116317,Light sandy,,3861,47.76677836,Blackgram,42046
Chikballapur,Rabi,,,1957,28.38767783,Heavy clay,,4902,52.3130258,Cashew,27317
Chikballapur,Rabi,,,1614,33.98040443,Dry sandy,,4510,71.11867499,Blackgram,48930
Chikballapur,Rabi,,,664,21.70686649,loamy sand,,2383,50.31070052,Cashew,48674
Chikballapur,Rabi,,,1382,24.59828725,Red laterite,,3182,44.61167717,To be updated,25740
Chikballapur,Rabi,,,995,24.04515235,Black cotton,,1352,72.23388631,Paddy,22453
Chikballapur,Rabi,,,565,34.46712175,River basins,,3791,64.26620615,Pepper,11285
Chikballapur,Rabi,,,1812,29.55345294,Gravelly sand,,3278,67.42491686,Groundnut,24832
Chikballapur,Rabi,,,1201,20.9498134,Medium textured clay,,2348,56.04590529,To be updated,2361
Chikballapur,Rabi,,,1757,25.08737466,Teelah,,1463,53.9652026,Pepper,47574
Chikballapur,Rabi,,,1676,23.32480914,Medium textured,,4968,49.17986829,Coffee,14191
Chikballapur,Rabi,,,1916,24.9143992,To be updated,,3137,56.72614614,Arecanut,6887
Chikballapur,Zaid,,,909,30.13888762,Alluvial,,2219,42.09343863,Ginger,22970
Chikballapur,Zaid,,,996,26.914324,Laterite,,3278,59.06667174,Pepper,11941
Chikballapur,Zaid,,,522,32.59095084,Sandy,,4576,62.9517514,Cashew,42778
Chikballapur,Zaid,,,1731,27.16363602,Heavy cotton,,1145,50.95333189,Cocoa,13447
Chikballapur,Zaid,,,699,28.78980603,Loam,,2957,45.81529399,Blackgram,36709
Chikballapur,Zaid,,,1932,27.72310601,Sandy loam,,4320,54.79681737,Pepper,6876
Chikballapur,Zaid,,,1975,22.49855133,Clay loam,,2725,71.40931467,Coconut,2517
Chikballapur,Zaid,,,1057,34.88321992,Black,,3318,41.28856482,Tea,23494
Chikballapur,Zaid,,,1573,28.12676088,Drained loam,,2809,68.54483184,Groundnut,25100
Chikballapur,Zaid,,,1443,25.19224749,Clay,,4601,75.67371907,Coffee,36258
Chikballapur,Zaid,,,1447,28.52235232,Sandy clay loam,,3365,58.95664723,Blackgram,6785
Chikballapur,Zaid,,,775,24.24871267,Red,,4895,47.63911447,Pepper,47323
Chikballapur,Zaid,,,1195,30.02280647,Arid and Desert,,1560,50.42956492,Blackgram,42688
Chikballapur,Zaid,,,1419,26.41471654,Well drained,,3460,74.72011712,To be updated,46113
Chikballapur,Zaid,,,1494,28.57158453,Light sandy,,1013,61.83488123,Ginger,14388
Chikballapur,Zaid,,,1802,27.78076908,Heavy clay,,1801,40.02646215,Cardamum,36446
Chikballapur,Zaid,,,1960,32.33988417,Dry sandy,,4497,40.65517466,Cashew,1261
Chikballapur,Zaid,,,1118,26.13233762,loamy sand,,2068,66.0269786,Cotton,25759
Chikballapur,Zaid,,,946,26.85216884,Red laterite,,3935,45.20915843,Cardamum,46337
Chikballapur,Zaid,,,1802,20.3938841,Black cotton,,1047,42.38729626,Tea,24873
Chikballapur,Zaid,,,1295,20.33058722,River basins,,4301,59.85589848,Groundnut,33776
Chikballapur,Zaid,,,535,30.78914569,Gravelly sand,,4097,58.80839404,Coffee,24601
Chikballapur,Zaid,,,1595,22.43422438,Medium textured clay,,2626,54.54424681,Cashew,9694
,,,,,,,,,,,
Chikballapur,Zaid,,,1541,21.17280549,Medium textured,,2844,62.70413597,Paddy,32003
,,,,,,,,,,,
Udupi,Kharif,,,1820,21.22922375,Alluvial,,2185,47.55910298,Cocoa,14290
,,,,,,,,,,,
Udupi,Kharif,,,554,28.43443118,Sandy,,3583,51.6137098,Coffee,37096
Udupi,Kharif,,,1154,33.46034692,Heavy cotton,,1587,74.86025302,Coconut,36325
,,,,,,,,,,,
Udupi,Kharif,,,1704,34.42438677,Sandy loam,,4763,54.67480025,Coffee,43034
Udupi,Kharif,,,733,31.8538032,Clay loam,,1863,45.62753618,Coffee,5512
Udupi,Kharif,,,961,21.99451688,Black,,1839,41.99090281,Arecanut,16807
Udupi,Kharif,,,719,31.59499503,Drained loam,,4285,70.99080747,Coffee,16838
Udupi,Kharif,,,1545,29.62483664,Clay,,1371,79.50823213,Cashew,9826
Udupi,Kharif,,,848,23.48854267,Sandy clay loam,,2509,67.13008447,Arecanut,19046
Udupi,Kharif,,,1614,22.34240693,Red,,3822,65.36940588,Pepper,10304
Udupi,Kharif,,,602,21.67752647,Arid and Desert,,3410,66.2863199,Arecanut,11342
Udupi,Kharif,,,1229,20.30433507,Well drained,,2760,53.24522639,Pepper,27316
Udupi,Kharif,,,1273,21.64177283,Light sandy,,4210,55.62332223,Paddy,13391
Udupi,Kharif,,,657,31.05310904,Heavy clay,,4763,50.6030831,Blackgram,35011
Udupi,Kharif,,,696,34.25695469,Dry sandy,,3225,54.86707878,Cardamum,24944
Udupi,Kharif,,,686,27.0446488,loamy sand,,1227,54.95802334,Tea,13665
Udupi,Kharif,,,1516,20.52675654,Red laterite,,2566,44.47244928,Tea,25386
Udupi,Kharif,,,1837,20.00555763,Black cotton,,2929,46.86288238,Arecanut,14530
Udupi,Kharif,,,582,27.18048063,River basins,,3374,59.15086823,Paddy,7267
Udupi,Kharif,,,953,31.62833483,Gravelly sand,,4327,48.43072527,Cardamum,35810
Udupi,Kharif,,,1475,22.95976796,Medium textured clay,,2620,66.30121951,Ginger,48282
Udupi,Kharif,,,1046,29.24593807,Teelah,,4442,60.35900798,Cashew,19205
,,,,,,,,,,,
,,,,,,,,,,,
Udupi,Rabi,,,1388,34.00224705,Alluvial,,3336,50.51540745,Coffee,33412
Udupi,Rabi,,,850,34.61708907,Laterite,,1200,53.31274918,Cardamum,19594
Udupi,Rabi,,,875,22.08562404,Sandy,,2606,78.86739867,Cotton,9857
Udupi,Rabi,,,828,25.96762541,Heavy cotton,,2342,73.94451004,Cocoa,27187
Udupi,Rabi,,,1784,20.92955856,Loam,,1994,73.60042862,Cardamum,42475
Udupi,Rabi,,,1831,30.64502679,Sandy loam,,3787,42.29598861,Cotton,7077
,,,,,,,,,,,
Udupi,Rabi,,,697,20.60245312,Black,,3598,46.67942861,Tea,21581
Udupi,Rabi,,,1514,28.77781739,Drained loam,,4811,77.37379623,Arecanut,39789
Udupi,Rabi,,,505,33.86226908,Clay,,1401,70.46067978,Cocoa,4168
Udupi,Rabi,,,648,26.8789246,Sandy clay loam,,4733,54.80671128,Cashew,26807
Udupi,Rabi,,,1492,25.00236228,Red,,2712,50.68954029,Groundnut,38723
Udupi,Rabi,,,1326,21.71834529,Arid and Desert,,2917,50.56658138,Cocoa,49462
Udupi,Rabi,,,1879,20.08507897,Well drained,,4052,55.39109444,Paddy,5524
Udupi,Rabi,,,649,28.97206373,Light sandy,,2555,55.53988718,Cotton,25197
Udupi,Rabi,,,1720,23.48202073,Heavy clay,,2234,49.27874139,Cocoa,12455
Udupi,Rabi,,,1430,20.12927269,Dry sandy,,4707,71.04429662,Cocoa,30703
Udupi,Rabi,,,1222,23.37330294,loamy sand,,1031,44.29512795,Blackgram,40841
Udupi,Rabi,,,841,23.24255658,Red laterite,,3250,68.62527982,Groundnut,1233
Udupi,Rabi,,,522,29.35550288,Black cotton,,4712,67.68407121,Cotton,27953
Udupi,Rabi,,,1298,30.22281469,River basins,,3050,71.4848604,Arecanut,38740
Udupi,Rabi,,,1601,31.17641112,Gravelly sand,,4901,61.15723701,Coffee,5059
Udupi,Rabi,,,1931,29.26948812,Medium textured clay,,1537,47.41937219,Cotton,11840
Udupi,Rabi,,,1149,34.38664855,Teelah,,2859,66.72917456,Groundnut,7486
Udupi,Rabi,,,520,29.31917153,Medium textured,,2184,56.5843756,Tea,16138
,,,,,,,,,,,
Udupi,Zaid,,,1476,27.76251169,Alluvial,,1438,53.1598318,Cocoa,2995
Udupi,Zaid,,,1065,27.21830854,Laterite,,3195,68.67552213,Arecanut,42336
Udupi,Zaid,,,1268,20.56812423,Sandy,,1331,54.9875388,Paddy,28588
Udupi,Zaid,,,1096,31.11941091,Heavy cotton,,1545,68.13357264,Cocoa,39839
Udupi,Zaid,,,1482,31.6268207,Loam,,1899,53.93257509,Coconut,7628
Udupi,Zaid,,,1584,26.26869279,Sandy loam,,1540,54.14105619,Pepper,37485
Udupi,Zaid,,,1764,28.16884795,Clay loam,,2452,74.11897275,Coffee,39964
Udupi,Zaid,,,1900,24.27322989,Black,,2783,52.78703828,Coconut,22084
Udupi,Zaid,,,544,21.32931855,Drained loam,,4677,74.26928667,Cardamum,21112
Udupi,Zaid,,,646,31.25723483,Clay,,2340,44.90244631,Coffee,32872
Udupi,Zaid,,,1210,33.48231292,Sandy clay loam,,1144,63.73044122,Cardamum,20875
Udupi,Zaid,,,1661,25.71126715,Red,,4764,77.14581095,Cocoa,49370
Udupi,Zaid,,,1459,20.30836079,Arid and Desert,,3047,64.49123999,Pepper,6408
Udupi,Zaid,,,876,32.86839011,Well drained,,3487,55.13787534,Blackgram,44802
Udupi,Zaid,,,776,25.91268745,Light sandy,,2831,66.79064923,Cardamum,31170
Udupi,Zaid,,,752,21.19442418,Heavy clay,,1421,57.34749347,Cashew,8912
